"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","yr_old","renovated_status"
"18617",355,2,2,1760,4600,1,0,0,4,7,NA,910,98126,95,0
"18618",640,4,2,2100,3000,2,0,0,4,7,1500,600,98103,110,0
"18619",270,4,1,1430,5909,1,0,0,3,6,1070,360,98155,NA,0
"18620",559.95,5,4,2450,8193,NA,0,0,3,9,2450,0,98028,16,0
"18621",515,4,3,1820,8261,1,0,0,3,7,1420,400,98034,52,0
"18622",352,4,2,1850,5712,1,0,0,3,7,1850,0,98115,67,0
"18623",595.888,3,2,1870,9000,1,0,0,5,9,1870,0,NA,63,0
"18624",588,4,2,2580,7344,2,0,0,3,8,2580,0,98027,44,0
"18625",1050,4,3,3680,8580,1,0,3,5,10,1840,1840,98136,62,0
"18626",260,3,2,1750,7000,2,0,NA,3,8,1750,0,98023,38,0
"18627",1600,4,4,3890,3600,2,0,0,3,9,2860,1030,NA,16,0
"18628",380,2,1,1000,4800,1,0,0,3,6,1000,0,98117,69,0
"18629",802,2,2,2210,6327,1,0,0,3,8,2210,0,98053,18,0
"18630",1325,4,3,2850,4800,2,0,0,5,10,2700,150,98112,116,0
"18631",710,4,3,2460,3600,2,0,0,3,8,1640,820,98122,114,1
"18632",600,3,2,2630,77972,2,NA,0,3,9,2630,0,98019,17,0
"18633",707.9,3,1,1750,5355,2,0,0,4,7,1750,0,98115,92,0
"18634",179.95,2,1,1100,7323,1,0,0,3,7,780,320,98023,39,0
"18635",683,4,2,2620,10489,2,0,0,3,9,2620,0,98052,31,0
"18636",222.4,3,2,1200,9566,1,0,0,3,7,1200,0,98001,26,0
"18637",517,2,2,1920,3408,1,0,0,4,7,960,960,98122,109,0
"18638",410,3,3,1690,5763,1,0,0,NA,7,1180,510,98011,36,0
"18639",480,3,2,1680,2552,1,0,0,4,7,840,840,98117,69,0
"18640",430,3,2,3440,10428,2,0,0,5,8,NA,0,98058,47,0
"18641",439.95,5,2,2190,7500,1,0,0,3,7,1290,NA,98133,42,0
"18642",797.5,4,2,3270,8223,2,0,0,3,10,3270,0,98075,23,0
"18643",379,4,2,1280,5460,2,0,0,5,7,1080,200,98118,101,0
"18644",575,1,1,1310,8667,2,0,0,1,6,1310,0,98122,103,0
"18645",247.5,3,1,1660,11060,1,0,0,4,7,1110,550,98003,59,0
"18646",385,4,3,2700,37011,2,0,0,3,9,2700,0,98042,37,0
"18647",423,4,2,1940,6909,1,0,0,4,7,970,970,98133,80,0
"18648",550,3,2,1520,5618,1,0,0,3,7,1170,350,98115,68,0
"18649",415,4,1,1620,4329,2,0,0,3,7,1620,0,98116,94,0
"18650",693,3,2,2090,45535,1,0,2,5,8,1280,810,98006,69,0
"18651",543,2,1,1070,4700,1,0,0,5,7,1070,0,98117,111,0
"18652",465,5,2,2000,10246,1,0,2,3,7,1200,800,98178,68,0
"18653",280,3,2,1020,2217,2,0,0,3,7,720,300,98106,17,0
"18654",1388,3,1,2400,NA,3,0,2,3,11,2400,0,98122,29,0
"18655",665,6,3,2480,9720,2,0,0,3,8,2480,0,98007,49,0
"18656",237.95,3,2,1310,7314,1,0,0,5,6,1310,0,98002,61,NA
"18657",440,4,3,2420,10200,1,0,0,3,8,1220,1200,98034,59,0
"18658",618,2,1,1890,4700,1,0,0,4,7,1030,860,98107,93,0
"18659",572,3,2,1860,4000,2,0,0,5,7,1020,840,98118,101,0
"18660",725,3,2,2500,4774,2,0,2,3,7,1450,1050,98107,81,0
"18661",454,3,1,1970,22144,1,0,0,4,7,1970,0,98065,51,0
"18662",535,4,1,1660,10656,2,0,0,4,7,1180,480,98136,101,0
"18663",249,3,2,1850,7200,1,0,0,3,7,1500,350,98023,42,0
"18664",395,4,3,1970,37026,1,0,0,4,8,1970,0,98070,60,0
"18665",690,3,2,1890,6620,1,0,3,4,8,1890,0,98125,67,0
"18666",526.5,3,2,1310,7236,1,0,0,4,7,1170,140,98103,93,0
"18667",325,4,2,NA,7220,2,0,0,3,7,1870,0,98155,65,0
"18668",495,3,3,1520,4080,2,0,0,5,7,1520,0,98144,NA,0
"18669",825,5,3,3070,8474,2,0,0,3,NA,3070,0,98033,10,0
"18670",383,3,2,1400,14850,2,0,0,4,7,1400,0,98070,111,0
"18671",320,3,2,1960,11931,1,0,0,3,7,980,980,98118,67,0
"18672",475,3,2,2680,87117,1,0,0,3,7,1340,1340,98024,32,0
"18673",275,3,2,2030,6326,2,0,0,3,7,2030,0,98038,28,0
"18674",1150,2,2,2320,9300,2,0,4,5,9,1920,400,98115,84,0
"18675",455,3,2,1760,11371,1,0,0,5,8,1760,0,98155,62,0
"18676",262,NA,1,1870,7800,1,0,0,3,7,1580,290,98168,59,0
"18677",390,4,1,1280,4840,1,0,0,3,7,940,340,98136,71,0
"18678",300,3,2,1730,10030,1,0,0,4,8,1730,0,98023,36,0
"18679",746.3,3,2,2060,5721,1,0,NA,3,9,1140,920,98136,57,0
"18680",267,3,2,1030,8223,1,0,0,NA,7,1030,0,98148,69,0
"18681",525,3,2,1720,7950,2,0,0,4,7,1720,0,98034,49,0
"18682",570,3,2,1210,7350,1,0,0,3,7,1210,0,98033,44,0
"18683",360,4,2,2620,8100,1,0,0,4,7,1550,1070,98166,57,0
"18684",1052,3,1,1860,44431,1,0,0,4,6,1860,0,98074,74,0
"18685",699.95,3,2,2510,4106,2,0,0,3,NA,2510,0,98029,18,0
"18686",375,4,2,2040,109336,2,0,0,4,8,2040,0,98038,48,0
"18687",625,4,2,2410,6770,1,0,0,4,7,1220,1190,98103,97,0
"18688",464.05,2,1,780,2750,1,0,0,4,7,780,0,98116,93,0
"18689",470,5,2,2210,9655,1,0,0,3,8,1460,750,98011,45,0
"18690",330,4,2,1590,9100,1,0,0,3,7,1040,550,98058,54,1
"18691",537,4,2,2230,7957,1,0,0,4,7,2230,0,98008,54,0
"18692",250,3,2,1560,32137,1,0,0,5,7,910,NA,98092,45,0
"18693",835,4,2,2950,48351,2,0,0,3,10,2950,0,98075,35,0
"18694",770,4,1,NA,3750,2,0,0,4,7,1480,0,98103,109,0
"18695",650,4,2,2850,4497,2,0,1,3,NA,1730,1120,98144,111,0
"18696",335,3,2,2390,30409,1,0,0,3,7,1560,830,98168,68,0
"18697",350,NA,2,1740,29597,1,0,0,4,7,1740,0,98059,56,0
"18698",415,5,3,2060,8906,1,0,0,4,7,1220,840,98118,43,0
"18699",788,4,2,2680,8778,2,0,0,4,8,2680,0,98006,44,0
"18700",640,4,3,3150,7379,2,0,0,4,7,2430,720,98115,NA,0
"18701",388,4,2,2440,7155,2,0,0,3,8,2440,0,98058,28,0
"18702",360,6,NA,2230,10080,1,0,0,3,7,1390,840,98034,52,0
"18703",692.5,6,2,2230,10080,1,0,0,3,7,1390,840,98034,52,0
"18704",425,4,2,1600,6180,2,0,0,3,6,1600,0,98118,75,0
"18705",645,4,2,1600,6180,NA,0,0,3,6,1600,0,98118,75,0
"18706",340,3,1,1580,8308,2,0,0,3,7,1580,0,98146,73,0
"18707",713,NA,3,2840,54400,1,0,0,4,8,2840,0,98053,37,0
"18708",430,3,3,2550,11160,2,0,0,3,8,2550,0,98155,27,0
"18709",280,3,NA,1700,7210,1,0,0,4,7,1250,450,98003,47,0
"18710",215,3,2,1470,2052,2,0,0,3,7,1470,0,98003,35,0
"18711",306,3,2,1680,11193,2,0,0,3,8,1680,0,98058,37,0
"18712",299.9,3,1,1110,8593,1,0,0,3,7,1110,0,98155,42,0
"18713",534,5,2,2120,8625,1,0,0,3,7,1200,920,98008,62,0
"18714",1160,3,3,2380,5572,2,0,NA,3,9,1930,450,98105,82,0
"18715",1165,3,2,2670,5000,2,0,3,5,9,2000,670,98144,79,1
"18716",199.99,2,1,890,6430,1,0,0,3,6,890,0,98022,86,1
"18717",946,4,3,3140,9058,1,0,0,3,9,2140,1000,98006,32,0
"18718",295,4,1,1260,7800,2,0,0,3,7,1260,NA,98125,74,1
"18719",475,2,1,920,5157,1,0,0,3,6,920,0,98118,112,0
"18720",750,5,4,2990,212137,2,0,0,3,8,2450,540,98024,27,0
"18721",1225,4,NA,3120,49456,2,1,4,4,9,2590,530,98198,47,1
"18722",183.5,3,1,1010,7520,1,0,0,4,6,1010,0,98001,46,0
"18723",450,2,1,1010,3627,1,0,2,4,6,1010,0,98144,97,0
"18724",180,3,1,1020,5500,2,0,0,3,7,1020,0,98118,60,0
"18725",707,5,4,3540,21217,2,0,0,4,8,2940,600,98188,95,0
"18726",230,2,1,900,3527,1,0,0,3,6,900,0,98146,NA,0
"18727",192.5,3,1,1100,9750,1,0,0,4,7,1100,NA,98023,55,0
"18728",309,3,2,1990,3614,2,0,0,3,7,1990,0,98038,16,0
"18729",759,3,2,1980,5800,1,0,0,4,8,1520,460,98199,72,0
"18730",1115,4,4,4040,14212,2,0,0,3,11,4040,0,98059,19,0
"18731",462,5,2,1250,10530,1,0,0,4,7,1250,0,98007,55,0
"18732",229,4,2,1820,22814,2,0,0,3,7,1820,0,98125,101,0
"18733",399.95,2,2,1140,1184,2,0,0,3,8,1010,130,98103,22,0
"18734",325,5,2,1730,10532,1,0,0,4,5,1730,0,98056,78,0
"18735",512,2,2,1170,1313,3,0,0,3,8,1170,0,98107,14,0
"18736",410,5,3,2910,5802,2,0,0,3,7,2910,0,98038,15,0
"18737",210,2,1,970,5500,1,0,0,3,7,970,0,98118,65,0
"18738",325,4,2,2130,8499,1,0,0,4,7,1600,530,98030,46,0
"18739",685,3,2,2520,10175,1,0,0,3,8,1630,890,98027,42,0
"18740",488,2,2,1360,4688,1,0,0,3,7,780,580,98115,77,0
"18741",247.5,3,2,1620,6000,1,0,0,3,7,1280,340,98002,23,0
"18742",489,4,2,2120,11479,1,0,0,4,7,1060,1060,98125,81,0
"18743",725,4,2,2700,6000,1,0,0,4,8,1450,1250,98199,68,0
"18744",199.95,3,2,1370,10317,2,0,0,3,6,1370,0,98168,63,0
"18745",670,5,3,2520,13001,2,0,1,3,8,2010,510,98008,48,0
"18746",275,3,2,1540,10410,1,NA,0,4,7,1540,0,98198,54,0
"18747",1000,3,2,2610,6360,2,0,2,3,8,2130,480,98109,97,0
"18748",255,3,2,1490,8371,2,0,0,3,7,1490,0,98031,37,0
"18749",465,3,2,2760,9137,1,0,0,3,7,1380,1380,98007,61,0
"18750",259,3,2,1260,3604,1,0,0,3,7,1260,0,98042,9,0
"18751",695,3,4,NA,4713,2,0,2,3,9,2030,600,98027,13,0
"18752",505,3,2,1800,7210,1,0,0,3,7,1370,430,98072,45,0
"18753",631.5,2,1,1130,2640,1,0,0,4,8,1130,0,98109,94,0
"18754",630.5,3,1,1180,3600,2,0,0,3,7,1180,0,98112,95,0
"18755",999,4,3,2800,19168,2,0,0,3,10,2800,0,98075,29,0
"18756",740,3,2,1830,4000,1,0,0,4,7,1350,480,98119,111,0
"18757",650,3,2,2220,6380,2,0,0,4,8,1660,560,98115,90,0
"18758",554,2,2,1870,5580,1,0,0,3,8,1870,0,98053,17,0
"18759",400,3,2,2580,214315,2,0,0,3,8,2580,0,98053,75,1
"18760",529.941,3,2,1660,10000,1,0,0,4,7,1010,650,98005,60,0
"18761",310,3,1,1330,3740,2,0,0,3,6,1330,0,98118,118,0
"18762",389,3,1,1330,3740,2,0,0,3,6,1330,0,NA,118,0
"18763",731.781,3,3,2630,4972,2,0,0,3,9,2630,0,98052,15,0
"18764",502.501,2,1,1100,4750,1,0,0,3,7,1100,0,98116,75,0
"18765",443,3,2,1810,7950,1,0,0,4,7,1810,0,98008,53,0
"18766",607,3,2,2060,4080,1,0,0,5,7,1060,NA,98144,100,0
"18767",2147.5,3,4,4660,5500,2,0,4,5,10,3040,1620,98102,112,0
"18768",585,4,2,2370,15200,1,0,0,3,8,1660,710,98052,46,0
"18769",1027,3,2,2430,10500,2,0,1,3,9,2430,0,98004,32,0
"18770",315,3,2,1880,7000,2,0,0,3,8,1880,0,98031,28,0
"18771",180,2,1,1150,5695,1,0,0,4,6,1150,0,98056,63,0
"18772",322.5,3,2,1350,14200,1,0,0,3,7,1350,0,98019,32,0
"18773",568.5,3,3,2180,7519,1,0,0,4,7,1310,870,98052,40,0
"18774",813,4,3,3370,6675,1,0,3,4,8,1920,NA,98144,73,0
"18775",1085,5,2,3650,13068,1,0,0,4,10,1850,NA,98040,45,0
"18776",424,4,2,2100,4857,2,0,0,3,8,2100,0,98155,56,1
"18777",235,2,1,670,5600,1,0,0,3,6,670,0,98108,118,0
"18778",740,3,NA,2420,4000,2,0,0,5,9,1820,600,98122,114,0
"18779",415,1,1,760,3000,1,0,0,3,7,760,0,98122,NA,0
"18780",432,3,3,2200,14925,1,0,0,3,6,1100,1100,98053,39,0
"18781",1268.89,5,3,4410,35192,2,0,2,3,12,3880,530,98072,31,0
"18782",676.5,3,2,1300,2446,1,0,3,3,8,880,420,98122,60,0
"18783",419,2,1,720,4592,1,0,0,4,6,720,0,98199,78,0
"18784",650,3,2,2180,37042,NA,0,0,3,9,2180,0,98077,23,0
"18785",239,2,1,1130,NA,1,0,0,4,7,1130,0,98032,67,0
"18786",900,4,2,2230,4372,2,0,0,5,8,1540,690,98103,86,0
"18787",330,5,2,NA,7347,1,0,0,3,7,1070,1030,98028,40,0
"18788",510,3,2,2060,58341,1,0,4,3,8,1100,960,98070,39,0
"18789",465,4,2,3060,6000,2,0,0,3,9,3060,0,98038,9,0
"18790",1700,3,3,2810,18731,2,1,4,NA,10,2810,0,98052,47,0
"18791",490,3,2,2550,8588,1,0,4,3,9,2550,0,98011,32,0
"18792",2680,5,3,4290,NA,2,0,0,4,11,4290,0,98039,36,0
"18793",1000,3,2,3040,52302,1,0,0,3,9,3040,0,98072,16,0
"18794",469.95,4,3,2530,14178,2,0,0,3,8,2530,0,98019,24,0
"18795",536,3,2,1300,5413,2,0,0,3,7,1300,0,98115,NA,1
"18796",244.95,4,2,1790,19177,1,0,0,4,7,1790,0,98030,55,0
"18797",575,3,1,1530,2400,1,0,0,4,7,NA,640,98103,93,0
"18798",361,5,NA,2380,7500,1,0,0,3,7,1300,1080,98178,37,0
"18799",650,5,2,2400,13450,1,0,0,5,NA,1200,1200,98008,64,0
"18800",230.005,2,1,1030,6000,1,0,0,2,7,830,200,98118,70,0
"18801",293,4,2,3250,235063,1,0,2,3,9,3250,0,98092,48,0
"18802",445,3,3,1970,24318,1,0,0,3,8,1970,0,98028,11,0
"18803",280,4,2,1940,6386,1,0,0,3,7,1140,800,98118,67,0
"18804",520,3,2,1850,10855,1,0,0,3,NA,1370,480,98029,36,0
"18805",780,4,3,NA,40962,2,0,0,3,10,3900,0,98053,30,0
"18806",625,3,2,3160,76230,1,0,0,4,8,2160,1000,98001,43,0
"18807",239.95,3,2,1440,7200,1,0,0,3,7,1440,0,98188,35,0
"18808",335,3,2,2040,6000,1,0,0,3,7,1340,700,98118,64,0
"18809",612,3,2,2120,7401,2,0,0,3,8,2120,0,98029,32,0
"18810",200,2,1,830,8000,1,0,0,3,6,830,0,98198,67,0
"18811",345,3,2,3140,8571,1,0,0,4,8,1670,1470,98023,36,0
"18812",520,4,2,2410,6440,1,0,0,3,8,1550,860,98034,47,0
"18813",855,4,2,2190,NA,2,0,0,3,8,1800,390,98119,103,0
"18814",567.5,4,2,2190,5060,1,0,0,3,7,1190,1000,98116,NA,0
"18815",208,3,2,1210,7247,1,0,0,4,7,1210,0,98003,54,0
"18816",452,3,2,1880,16239,1,0,0,3,7,880,1000,98115,99,0
"18817",555,3,3,2410,12183,2,0,0,3,9,2410,0,98011,33,0
"18818",519,5,3,2620,8861,1,0,0,5,8,1350,1270,98056,42,0
"18819",474.95,3,2,1850,2575,2,0,0,3,9,1850,0,98118,8,0
"18820",419,3,2,1760,16418,1,0,0,3,7,1190,570,98053,31,0
"18821",390,2,1,860,1800,1,0,0,3,7,860,0,98119,112,0
"18822",539,7,2,2620,6890,2,0,0,4,7,2620,0,98007,60,0
"18823",569,4,2,2400,21196,1,0,0,5,8,1590,810,98166,65,0
"18824",611,3,1,1850,5000,2,0,0,3,7,1850,0,98103,99,0
"18825",760,3,2,4040,147856,2,0,0,3,9,4040,0,98092,17,0
"18826",732,3,2,1940,55756,1,0,0,5,9,1940,0,98007,67,0
"18827",1675,3,2,3490,8343,2,1,4,4,9,2150,NA,98125,82,1
"18828",919.95,5,3,3170,7062,2,0,0,3,9,3170,0,98074,7,0
"18829",400,4,2,2530,7563,1,0,0,3,7,1440,1090,98011,43,0
"18830",785,4,2,3230,21781,2,0,0,3,9,3230,0,98053,28,0
"18831",835,3,2,2120,54014,2,0,0,4,9,NA,0,98005,57,0
"18832",640.5,2,2,1640,6750,1,0,0,4,8,1340,300,98125,82,0
"18833",310,4,2,2130,9013,2,0,0,3,8,2130,0,98001,33,0
"18834",355,4,1,1440,7215,2,0,0,3,7,1440,0,98034,52,0
"18835",685,3,2,1940,7313,1,0,1,4,8,1440,500,98136,NA,0
"18836",202.5,3,1,1120,8576,1,0,0,3,6,1120,0,98178,78,0
"18837",540,3,2,2400,5817,2,0,0,3,8,2400,0,98065,23,0
"18838",295,NA,2,1810,4871,2,0,0,3,8,1810,0,98031,22,0
"18839",518,3,1,1270,6612,2,0,3,3,7,1270,0,98118,94,0
"18840",250,2,2,1350,4023,1,0,0,3,7,1350,0,98038,16,0
"18841",330,2,2,1550,435600,2,0,0,2,7,1550,0,98065,49,0
"18842",481,2,1,1620,3880,1,0,0,4,NA,920,700,98117,97,0
"18843",898,3,2,2650,12845,1,0,3,3,9,1770,880,98034,44,0
"18844",570,5,2,2510,9750,2,0,0,3,8,2510,0,98052,52,0
"18845",475,4,2,2040,16200,2,0,0,3,8,2040,0,98019,24,0
"18846",265,3,2,1660,5250,2,0,0,4,8,1660,0,98003,33,0
"18847",380,3,2,1980,17342,2,1,4,3,10,1580,400,98166,37,0
"18848",790,4,2,2690,8036,2,0,0,4,9,2690,0,98007,34,0
"18849",620,2,2,2910,6110,2,0,2,4,9,2910,0,98136,36,0
"18850",709.05,4,4,2720,NA,2,0,0,3,8,2670,50,98125,24,0
"18851",296.5,NA,1,1280,5100,1,0,0,3,7,1280,0,98126,73,0
"18852",475,3,2,2160,35912,2,0,0,3,8,2160,0,98077,39,0
"18853",440,3,2,1760,10835,1,0,0,4,8,1290,470,98027,45,0
"18854",405,2,1,800,6016,1,0,0,3,6,NA,0,98117,79,0
"18855",269.5,2,1,930,4000,1,0,0,3,6,730,200,98108,78,0
"18856",520,5,2,2040,5280,1,0,0,4,7,1020,1020,98007,60,0
"18857",229.5,1,1,1180,22000,1,0,2,3,6,1180,0,98198,73,0
"18858",335,4,2,2000,10890,1,0,0,4,7,1390,610,98003,60,0
"18859",680,4,3,3310,50951,2,0,0,3,9,3310,0,98077,23,0
"18860",1389,4,4,3130,3900,2,0,0,3,9,2550,580,NA,13,0
"18861",740,4,2,2300,9900,1,0,2,3,8,1600,700,98136,60,0
"18862",270,3,2,2140,9990,1,0,0,4,8,2140,0,98003,59,0
"18863",510,4,2,2210,5572,2,0,3,3,7,1760,450,98126,NA,0
"18864",300,2,1,970,13700,1,0,0,3,6,970,0,98106,72,0
"18865",1298.89,5,2,2690,10800,1,0,3,4,8,2020,670,98040,65,0
"18866",675,4,2,1890,5188,2,0,0,4,7,1670,220,98105,81,0
"18867",925.85,6,3,3140,14923,2,0,0,3,10,NA,0,98006,30,0
"18868",255.5,2,1,1440,43560,1,0,0,NA,7,1150,290,98027,56,0
"18869",450,NA,2,2910,17172,2,0,0,3,10,2910,0,98003,32,0
"18870",280,3,1,1310,22652,1,0,0,3,7,1310,0,98092,53,NA
"18871",245,4,2,2140,8800,2,0,0,4,7,2140,0,98032,58,0
"18872",344.95,3,1,1090,6712,1,0,0,4,7,1090,0,98034,49,0
"18873",381,3,2,1330,7216,1,0,0,3,7,1330,0,98034,52,0
"18874",1945,4,4,4690,6900,2,0,0,3,11,3480,1210,98004,20,0
"18875",1500,3,2,1910,21374,1,0,0,1,8,1910,0,98004,66,0
"18876",232.603,3,2,1750,11461,2,0,0,4,7,1750,0,98002,45,0
"18877",220,5,2,1760,10200,2,0,0,3,6,1760,0,98106,96,0
"18878",600,4,2,1810,7700,1,0,0,5,8,1390,420,98033,44,0
"18879",239,3,2,1360,5754,2,0,0,3,7,1360,0,98030,27,0
"18880",400,3,2,1730,9211,1,0,0,3,8,1730,0,98125,60,0
"18881",2180,6,NA,4710,11000,2,0,3,3,10,3690,1020,98105,90,0
"18882",350,3,1,1010,8551,1,0,0,5,7,1010,0,98155,68,0
"18883",562,3,2,2400,97138,2,0,0,5,8,2400,0,98077,38,0
"18884",380,3,2,1540,8400,1,0,0,5,7,1540,0,98056,53,0
"18885",511.2,4,2,1480,7875,1,0,0,3,7,740,740,98199,94,0
"18886",680,4,2,2520,5000,2,0,0,3,9,2520,0,98029,17,0
"18887",350,3,3,1210,941,2,0,0,3,8,1000,210,98133,19,0
"18888",410,5,2,2670,184140,1,0,0,3,8,1410,1260,98042,41,0
"18889",1050,4,2,3030,12590,2,0,0,4,10,3030,0,98004,33,0
"18890",391.265,3,2,1440,3900,1,0,0,3,8,1440,0,98053,19,0
"18891",1410,4,2,3250,16684,2,0,0,3,9,3250,0,98039,42,0
"18892",575,3,2,1750,5750,1,0,2,NA,7,870,880,98116,65,0
"18893",316,4,2,2120,46173,2,0,0,3,7,2120,0,98053,47,0
"18894",165,3,1,1050,5156,2,0,0,3,7,1050,0,98106,102,0
"18895",850,3,2,1950,3600,2,0,0,5,8,1430,520,98119,NA,0
"18896",210,3,1,1020,6000,1,0,0,3,5,1020,0,98027,121,NA
"18897",325,4,2,1820,9161,1,0,0,4,7,1220,600,98058,46,0
"18898",682,4,2,2390,53941,2,0,0,3,8,2390,0,98053,NA,0
"18899",430,3,2,1400,7508,2,0,0,4,7,1400,0,98034,34,0
"18900",325.5,3,2,1540,8110,1,0,0,4,7,1190,350,98125,62,0
"18901",385,3,2,2370,6360,1,0,3,3,7,1280,1090,98178,67,0
"18902",435,1,1,670,1800,1,0,0,5,6,670,0,98103,116,0
"18903",550,4,1,2420,15520,2,0,0,4,7,2420,0,98006,76,0
"18904",400,3,1,1000,7800,1,0,0,4,6,860,140,98125,91,0
"18905",503,4,3,2100,7350,1,0,0,5,7,1240,860,98034,43,0
"18906",676,4,2,2800,5368,2,0,0,3,8,2800,0,98074,18,0
"18907",180,3,NA,940,11055,2,0,0,4,7,940,0,98032,62,0
"18908",234,3,2,1640,5280,2,0,0,5,6,1640,0,98002,111,0
"18909",734.2,4,2,2760,5000,2,0,0,5,7,1680,1080,98107,93,0
"18910",920,3,3,3660,66211,2,0,0,3,10,NA,0,98038,18,0
"18911",1920,4,2,3070,34412,1,0,NA,4,9,2070,1000,98039,71,0
"18912",224,3,2,1100,10125,1,0,0,4,7,1100,0,98092,52,0
"18913",1400,3,3,3130,19530,1,1,4,3,8,NA,1440,98008,74,1
"18914",185,3,1,1320,7155,1,0,0,4,6,1320,0,98002,60,0
"18915",554.6,3,2,1470,5000,2,0,0,5,7,1470,0,98107,121,0
"18916",268,3,2,1480,8009,1,0,0,3,7,980,500,98032,41,0
"18917",675,4,2,2260,8715,1,0,0,4,8,1530,730,98008,45,0
"18918",620,4,2,NA,10039,1,0,0,4,8,1710,500,98052,54,0
"18919",396.45,3,2,1540,12446,1,0,0,NA,8,1540,0,98027,54,0
"18920",565,5,2,1910,9720,1,0,0,4,7,1390,520,98006,66,0
"18921",410,3,2,1760,3520,1,0,0,3,7,1160,600,98144,55,0
"18922",1190,4,3,2240,6000,NA,0,0,4,8,1270,970,98109,107,0
"18923",716.125,NA,2,2110,7279,1,0,0,4,9,2110,0,98033,37,0
"18924",225,2,1,1396,111949,1,0,0,3,7,NA,0,98053,81,1
"18925",640,4,NA,3040,7274,2,0,3,3,9,2320,720,98125,35,0
"18926",374,2,1,1140,5650,1,0,1,3,6,980,160,98116,101,0
"18927",415,4,2,1780,12161,1,0,0,5,7,1160,620,98155,71,0
"18928",592.5,4,2,3370,35150,1,0,0,5,8,1770,1600,98027,28,0
"18929",365,3,2,1484,1761,3,0,0,3,7,1484,0,98115,18,0
"18930",600,4,2,2230,12753,1,0,0,4,7,1180,1050,98074,40,0
"18931",465,4,2,2820,39413,2,0,0,4,9,2820,0,98092,32,0
"18932",254.999,3,1,1580,7560,1,0,0,4,7,1000,580,98001,45,0
"18933",279,4,2,2040,8076,2,0,0,3,7,2040,0,98042,27,0
"18934",460,3,2,2720,40813,2,0,0,3,8,NA,0,98001,20,0
"18935",507,4,2,1490,956,2,0,0,3,7,1020,470,98122,16,0
"18936",291,3,2,1560,9788,1,0,0,3,7,1560,0,98178,57,0
"18937",350,2,2,830,1077,2,0,0,3,7,830,0,98122,15,0
"18938",90,3,1,980,2490,2,0,0,4,6,980,0,98092,52,0
"18939",329,3,2,1980,7000,1,0,0,4,8,1360,620,98058,44,0
"18940",909,4,2,3680,11648,2,0,0,3,10,3680,0,98006,35,0
"18941",187,2,1,860,5400,1,0,0,4,5,860,0,98056,68,0
"18942",580,3,2,1850,5100,1,0,0,3,7,1020,830,98105,112,0
"18943",345,3,2,1620,5992,2,0,0,3,7,1620,0,98019,20,0
"18944",497,4,2,2240,7200,2,0,0,3,NA,2240,0,98118,26,0
"18945",345,3,1,1010,3060,2,0,0,3,6,1010,0,98118,117,0
"18946",313.5,3,2,1610,7350,1,0,0,3,8,1610,0,98058,47,0
"18947",910,3,2,2720,7250,2,0,0,3,9,2720,0,98033,31,0
"18948",399.95,3,2,2080,5244,1,0,0,3,7,1190,890,98125,62,0
"18949",268,4,2,1930,6600,1,0,0,4,7,1030,900,98168,54,0
"18950",559,4,NA,2250,8458,1,0,0,3,8,1450,800,98136,67,0
"18951",309,3,2,1980,8755,1,0,0,4,7,1300,680,98198,58,0
"18952",410,3,2,NA,4400,2,0,0,3,7,1960,0,98065,15,0
"18953",259,3,1,1320,8625,1,0,0,4,7,1320,0,98056,64,0
"18954",950,5,2,2940,5500,2,0,0,4,9,2340,600,98102,112,0
"18955",320,4,1,1460,7200,2,0,0,4,7,1460,0,98155,66,0
"18956",1150,4,2,2330,30122,1,0,1,3,8,1490,840,98115,70,0
"18957",394.25,3,2,2620,10107,1,0,3,3,7,2620,0,98198,39,0
"18958",315,1,1,700,3876,1,0,0,3,6,700,0,98103,111,0
"18959",480,2,2,1140,12000,1,0,0,3,6,1140,0,98027,78,0
"18960",556,3,2,2750,35440,2,0,0,3,9,2750,0,98045,27,0
"18961",450,3,2,2480,5647,2,0,0,3,7,2480,0,98065,19,0
"18962",420,3,2,1130,5413,1,0,0,3,7,940,190,98125,75,0
"18963",890,6,4,2770,5000,1,0,0,3,8,1870,900,98107,52,0
"18964",295,4,2,1710,8814,1,0,0,5,7,1030,680,98031,NA,0
"18965",410,4,NA,2150,27345,2,0,0,5,8,2150,0,98059,45,0
"18966",308.9,3,2,2250,7294,2,0,0,3,8,2250,0,98092,27,0
"18967",1161,4,2,2960,26742,1,0,NA,3,8,1480,1480,98115,72,1
"18968",665,2,2,2300,6984,1,0,0,3,8,2300,0,98053,15,0
"18969",577,3,2,1740,5500,1,0,0,5,7,970,770,98116,NA,0
"18970",959,3,2,2830,3750,3,0,0,3,10,2830,0,98117,7,0
"18971",471,2,2,1240,6417,1,0,0,5,7,1240,0,98126,97,0
"18972",560,3,2,2180,7169,2,0,0,3,8,2180,0,98029,31,0
"18973",955,5,2,2510,9887,2,0,0,3,8,NA,0,98040,49,0
"18974",1240,7,6,NA,13782,2,0,0,3,10,4930,1700,98006,17,0
"18975",579,3,2,2300,18540,1,0,0,3,8,1800,500,98177,60,0
"18976",335,4,2,3220,7889,2,0,0,3,8,3220,0,98023,NA,0
"18977",485,3,2,2270,7887,2,0,2,3,8,2270,0,98065,17,0
